Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","1.43","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1.66","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","9.87","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","10.99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","9.46","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","10.99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","6.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","7.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","2.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","2.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","52.09","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","53.96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","56.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","45.79","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","13.29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","9.38","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","95.15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","90.37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","16.37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","12.14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","78.78","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","78.23","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","6.97","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","6.84","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","2.06","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","2.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","4.3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1.73","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","4.3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1.73","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","2.42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.06","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","1.89","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1.67","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","0.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","0.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","241.34","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","250.41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","628.39","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","668.02","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","10.64","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","20.11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","29.08","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","860.26","Im","Données de la FAO basées sur une méthodologie d'imputation"
