date,Region,PaysDiff,Touristes
2012-11-01,Europe (hors France),Espagne,201
2012-12-01,Europe (hors France),Espagne,128
2013-01-01,Europe (hors France),Espagne,68
2013-02-01,Europe (hors France),Espagne,57
2013-03-01,Europe (hors France),Espagne,84
2013-04-01,Europe (hors France),Espagne,93
2013-05-01,Europe (hors France),Espagne,195
2013-06-01,Europe (hors France),Espagne,282
2013-07-01,Europe (hors France),Espagne,404
2013-08-01,Europe (hors France),Espagne,378
2013-09-01,Europe (hors France),Espagne,400
2013-10-01,Europe (hors France),Espagne,237
2013-11-01,Europe (hors France),Espagne,132
2013-12-01,Europe (hors France),Espagne,96
2014-01-01,Europe (hors France),Espagne,60
2014-02-01,Europe (hors France),Espagne,72
2014-03-01,Europe (hors France),Espagne,93
2014-04-01,Europe (hors France),Espagne,151
2014-05-01,Europe (hors France),Espagne,194
2014-06-01,Europe (hors France),Espagne,261
2014-07-01,Europe (hors France),Espagne,390
2014-08-01,Europe (hors France),Espagne,406
2014-09-01,Europe (hors France),Espagne,375
2014-10-01,Europe (hors France),Espagne,423
2014-11-01,Europe (hors France),Espagne,204
2014-12-01,Europe (hors France),Espagne,153
2015-01-01,Europe (hors France),Espagne,56
2015-02-01,Europe (hors France),Espagne,49
2015-03-01,Europe (hors France),Espagne,89
2015-04-01,Europe (hors France),Espagne,81
2015-05-01,Europe (hors France),Espagne,213
2015-06-01,Europe (hors France),Espagne,267
2015-07-01,Europe (hors France),Espagne,350
2015-08-01,Europe (hors France),Espagne,472
2015-09-01,Europe (hors France),Espagne,354
2015-10-01,Europe (hors France),Espagne,371
2015-11-01,Europe (hors France),Espagne,213
2015-12-01,Europe (hors France),Espagne,93
2016-01-01,Europe (hors France),Espagne,49
2016-02-01,Europe (hors France),Espagne,62
2016-03-01,Europe (hors France),Espagne,94
2016-04-01,Europe (hors France),Espagne,115
2016-05-01,Europe (hors France),Espagne,154
2016-06-01,Europe (hors France),Espagne,234
2016-07-01,Europe (hors France),Espagne,370
2016-08-01,Europe (hors France),Espagne,366
2016-09-01,Europe (hors France),Espagne,321
2016-10-01,Europe (hors France),Espagne,352
2016-11-01,Europe (hors France),Espagne,192
2016-12-01,Europe (hors France),Espagne,105
2017-01-01,Europe (hors France),Espagne,69
2017-02-01,Europe (hors France),Espagne,49
2017-03-01,Europe (hors France),Espagne,89
2017-04-01,Europe (hors France),Espagne,87
2017-05-01,Europe (hors France),Espagne,164
2017-06-01,Europe (hors France),Espagne,234
2017-07-01,Europe (hors France),Espagne,366
2017-08-01,Europe (hors France),Espagne,463
2017-09-01,Europe (hors France),Espagne,305
2017-10-01,Europe (hors France),Espagne,347
2017-11-01,Europe (hors France),Espagne,171
2017-12-01,Europe (hors France),Espagne,115
2018-01-01,Europe (hors France),Espagne,61
2018-02-01,Europe (hors France),Espagne,68
2018-03-01,Europe (hors France),Espagne,127
2018-04-01,Europe (hors France),Espagne,96
2018-05-01,Europe (hors France),Espagne,159
2018-06-01,Europe (hors France),Espagne,240
2018-07-01,Europe (hors France),Espagne,316
2018-08-01,Europe (hors France),Espagne,452
2018-09-01,Europe (hors France),Espagne,316
2018-10-01,Europe (hors France),Espagne,330
2018-11-01,Europe (hors France),Espagne,164
2018-12-01,Europe (hors France),Espagne,201
2019-01-01,Europe (hors France),Espagne,89
2019-02-01,Europe (hors France),Espagne,80
2019-03-01,Europe (hors France),Espagne,92
2019-04-01,Europe (hors France),Espagne,145
2019-05-01,Europe (hors France),Espagne,181
2019-06-01,Europe (hors France),Espagne,243
2019-07-01,Europe (hors France),Espagne,416
2019-08-01,Europe (hors France),Espagne,478
2019-09-01,Europe (hors France),Espagne,376
2019-10-01,Europe (hors France),Espagne,302
2019-11-01,Europe (hors France),Espagne,237
2019-12-01,Europe (hors France),Espagne,136
2020-01-01,Europe (hors France),Espagne,94
2020-02-01,Europe (hors France),Espagne,67
2020-03-01,Europe (hors France),Espagne,52
2020-07-01,Europe (hors France),Espagne,31
2020-08-01,Europe (hors France),Espagne,43
2020-09-01,Europe (hors France),Espagne,36
2020-10-01,Europe (hors France),Espagne,41
2020-11-01,Europe (hors France),Espagne,17
2020-12-01,Europe (hors France),Espagne,23
2021-01-01,Europe (hors France),Espagne,15
2021-02-01,Europe (hors France),Espagne,3
2021-03-01,Europe (hors France),Espagne,2
2021-05-01,Europe (hors France),Espagne,1
2021-06-01,Europe (hors France),Espagne,8
2021-07-01,Europe (hors France),Espagne,48
2021-08-01,Europe (hors France),Espagne,43
2021-09-01,Europe (hors France),Espagne,64
2021-10-01,Europe (hors France),Espagne,99
2021-11-01,Europe (hors France),Espagne,74
2021-12-01,Europe (hors France),Espagne,63
2022-01-01,Europe (hors France),Espagne,26
2022-02-01,Europe (hors France),Espagne,54
2022-03-01,Europe (hors France),Espagne,95
2006-01-01,Europe (hors France),Finlande,42
2006-02-01,Europe (hors France),Finlande,31
2006-03-01,Europe (hors France),Finlande,28
2006-04-01,Europe (hors France),Finlande,12
2006-05-01,Europe (hors France),Finlande,19
2006-06-01,Europe (hors France),Finlande,5
2006-07-01,Europe (hors France),Finlande,19
2006-08-01,Europe (hors France),Finlande,6
2006-09-01,Europe (hors France),Finlande,11
2006-10-01,Europe (hors France),Finlande,37
2006-11-01,Europe (hors France),Finlande,42
2006-12-01,Europe (hors France),Finlande,29
2007-01-01,Europe (hors France),Finlande,68
2007-02-01,Europe (hors France),Finlande,27
2007-03-01,Europe (hors France),Finlande,41
2007-04-01,Europe (hors France),Finlande,22
2007-05-01,Europe (hors France),Finlande,7
2007-06-01,Europe (hors France),Finlande,17
2007-07-01,Europe (hors France),Finlande,43
2007-08-01,Europe (hors France),Finlande,72
2007-09-01,Europe (hors France),Finlande,55
2007-10-01,Europe (hors France),Finlande,77
2007-11-01,Europe (hors France),Finlande,78
2007-12-01,Europe (hors France),Finlande,70
2008-01-01,Europe (hors France),Finlande,36
2008-02-01,Europe (hors France),Finlande,24
2008-03-01,Europe (hors France),Finlande,30
2008-04-01,Europe (hors France),Finlande,5
2008-05-01,Europe (hors France),Finlande,22
2008-06-01,Europe (hors France),Finlande,21
2008-07-01,Europe (hors France),Finlande,26
2008-08-01,Europe (hors France),Finlande,19
2008-09-01,Europe (hors France),Finlande,16
2008-10-01,Europe (hors France),Finlande,41
2008-11-01,Europe (hors France),Finlande,36
2008-12-01,Europe (hors France),Finlande,25
2009-01-01,Europe (hors France),Finlande,33
2009-02-01,Europe (hors France),Finlande,28
2009-03-01,Europe (hors France),Finlande,28
2009-04-01,Europe (hors France),Finlande,25
2009-05-01,Europe (hors France),Finlande,8
2009-06-01,Europe (hors France),Finlande,18
2009-07-01,Europe (hors France),Finlande,22
2009-08-01,Europe (hors France),Finlande,7
2009-09-01,Europe (hors France),Finlande,16
2009-10-01,Europe (hors France),Finlande,13
2009-11-01,Europe (hors France),Finlande,15
2009-12-01,Europe (hors France),Finlande,21
2010-01-01,Europe (hors France),Finlande,14
2010-02-01,Europe (hors France),Finlande,27
2010-03-01,Europe (hors France),Finlande,28
2010-04-01,Europe (hors France),Finlande,11
2010-05-01,Europe (hors France),Finlande,4
2010-06-01,Europe (hors France),Finlande,9
2010-07-01,Europe (hors France),Finlande,35
2010-08-01,Europe (hors France),Finlande,7
2010-09-01,Europe (hors France),Finlande,3
2010-10-01,Europe (hors France),Finlande,40
2010-11-01,Europe (hors France),Finlande,25
2010-12-01,Europe (hors France),Finlande,29
2011-01-01,Europe (hors France),Finlande,32
2011-02-01,Europe (hors France),Finlande,19
2011-03-01,Europe (hors France),Finlande,19
2011-04-01,Europe (hors France),Finlande,13
2011-05-01,Europe (hors France),Finlande,7
2011-06-01,Europe (hors France),Finlande,11
2011-07-01,Europe (hors France),Finlande,14
2011-08-01,Europe (hors France),Finlande,2
2011-09-01,Europe (hors France),Finlande,20
2011-10-01,Europe (hors France),Finlande,10
2011-11-01,Europe (hors France),Finlande,46
2011-12-01,Europe (hors France),Finlande,12
2012-01-01,Europe (hors France),Finlande,15
2012-02-01,Europe (hors France),Finlande,21
2012-03-01,Europe (hors France),Finlande,22
2012-04-01,Europe (hors France),Finlande,33
2012-05-01,Europe (hors France),Finlande,3
2012-06-01,Europe (hors France),Finlande,6
2012-07-01,Europe (hors France),Finlande,12
2012-08-01,Europe (hors France),Finlande,10
2012-09-01,Europe (hors France),Finlande,11
2012-10-01,Europe (hors France),Finlande,12
2012-11-01,Europe (hors France),Finlande,25
2012-12-01,Europe (hors France),Finlande,24
2013-01-01,Europe (hors France),Finlande,14
2013-02-01,Europe (hors France),Finlande,22
2013-03-01,Europe (hors France),Finlande,21
2013-04-01,Europe (hors France),Finlande,10
2013-05-01,Europe (hors France),Finlande,5
2013-06-01,Europe (hors France),Finlande,7
2013-07-01,Europe (hors France),Finlande,8
2013-08-01,Europe (hors France),Finlande,2
2014-06-01,Europe (hors France),Finlande,1
2014-09-01,Europe (hors France),Finlande,9
2014-10-01,Europe (hors France),Finlande,32
2014-11-01,Europe (hors France),Finlande,10
2014-12-01,Europe (hors France),Finlande,21
2015-01-01,Europe (hors France),Finlande,32
2015-04-01,Europe (hors France),Finlande,1
2015-07-01,Europe (hors France),Finlande,1
2015-09-01,Europe (hors France),Finlande,1
2015-10-01,Europe (hors France),Finlande,2
2015-11-01,Europe (hors France),Finlande,1
2016-01-01,Europe (hors France),Finlande,30
2016-02-01,Europe (hors France),Finlande,5
2016-03-01,Europe (hors France),Finlande,3
2016-04-01,Europe (hors France),Finlande,9
2016-05-01,Europe (hors France),Finlande,12
2016-06-01,Europe (hors France),Finlande,8
2016-07-01,Europe (hors France),Finlande,12
2016-08-01,Europe (hors France),Finlande,5
2016-09-01,Europe (hors France),Finlande,4
2016-10-01,Europe (hors France),Finlande,29
2016-11-01,Europe (hors France),Finlande,19
2016-12-01,Europe (hors France),Finlande,13
2017-01-01,Europe (hors France),Finlande,19
2017-02-01,Europe (hors France),Finlande,17
2017-03-01,Europe (hors France),Finlande,16
2017-04-01,Europe (hors France),Finlande,7
2017-05-01,Europe (hors France),Finlande,10
2017-06-01,Europe (hors France),Finlande,7
2017-07-01,Europe (hors France),Finlande,15
2017-08-01,Europe (hors France),Finlande,22
2017-09-01,Europe (hors France),Finlande,9
2017-10-01,Europe (hors France),Finlande,8
2017-11-01,Europe (hors France),Finlande,24
2017-12-01,Europe (hors France),Finlande,11
2018-01-01,Europe (hors France),Finlande,16
2018-02-01,Europe (hors France),Finlande,19
2018-03-01,Europe (hors France),Finlande,25
2018-04-01,Europe (hors France),Finlande,10
2018-05-01,Europe (hors France),Finlande,10
2018-06-01,Europe (hors France),Finlande,9
2018-07-01,Europe (hors France),Finlande,15
2018-08-01,Europe (hors France),Finlande,21
2018-09-01,Europe (hors France),Finlande,9
2018-10-01,Europe (hors France),Finlande,35
2018-11-01,Europe (hors France),Finlande,6
2018-12-01,Europe (hors France),Finlande,46
2019-01-01,Europe (hors France),Finlande,16
2019-02-01,Europe (hors France),Finlande,20
2019-03-01,Europe (hors France),Finlande,12
2019-04-01,Europe (hors France),Finlande,12
2019-05-01,Europe (hors France),Finlande,14
2019-06-01,Europe (hors France),Finlande,16
2019-07-01,Europe (hors France),Finlande,14
2019-08-01,Europe (hors France),Finlande,15
2019-09-01,Europe (hors France),Finlande,7
2019-10-01,Europe (hors France),Finlande,16
2019-11-01,Europe (hors France),Finlande,16
2019-12-01,Europe (hors France),Finlande,26
2020-01-01,Europe (hors France),Finlande,28
2020-02-01,Europe (hors France),Finlande,16
2020-03-01,Europe (hors France),Finlande,12
2020-08-01,Europe (hors France),Finlande,2
2020-10-01,Europe (hors France),Finlande,1
2020-12-01,Europe (hors France),Finlande,2
2021-02-01,Europe (hors France),Finlande,2
2021-08-01,Europe (hors France),Finlande,2
2021-09-01,Europe (hors France),Finlande,2
2021-10-01,Europe (hors France),Finlande,2
2021-11-01,Europe (hors France),Finlande,2
2021-12-01,Europe (hors France),Finlande,7
2022-01-01,Europe (hors France),Finlande,6
2022-02-01,Europe (hors France),Finlande,1
2006-01-01,Europe (hors France),Italie,417
2006-02-01,Europe (hors France),Italie,301
2006-03-01,Europe (hors France),Italie,346
2006-04-01,Europe (hors France),Italie,482
2006-05-01,Europe (hors France),Italie,1086
2006-06-01,Europe (hors France),Italie,1999
2006-07-01,Europe (hors France),Italie,1894
2006-08-01,Europe (hors France),Italie,2892
2006-09-01,Europe (hors France),Italie,2113
2006-10-01,Europe (hors France),Italie,1249
2006-11-01,Europe (hors France),Italie,340
2006-12-01,Europe (hors France),Italie,555
2007-01-01,Europe (hors France),Italie,400
2007-02-01,Europe (hors France),Italie,431
2007-03-01,Europe (hors France),Italie,282
2007-04-01,Europe (hors France),Italie,485
2007-05-01,Europe (hors France),Italie,1103
2007-06-01,Europe (hors France),Italie,2009
2007-07-01,Europe (hors France),Italie,2231
2007-08-01,Europe (hors France),Italie,3110
2007-09-01,Europe (hors France),Italie,2052
2007-10-01,Europe (hors France),Italie,1391
2007-11-01,Europe (hors France),Italie,338
2007-12-01,Europe (hors France),Italie,553
2008-01-01,Europe (hors France),Italie,353
2008-02-01,Europe (hors France),Italie,293
2008-03-01,Europe (hors France),Italie,286
2008-04-01,Europe (hors France),Italie,503
2008-05-01,Europe (hors France),Italie,1165
2008-06-01,Europe (hors France),Italie,1963
2008-07-01,Europe (hors France),Italie,1999
2008-08-01,Europe (hors France),Italie,3116
2008-09-01,Europe (hors France),Italie,2193
2008-10-01,Europe (hors France),Italie,1222
2008-11-01,Europe (hors France),Italie,298
2008-12-01,Europe (hors France),Italie,411
2009-01-01,Europe (hors France),Italie,251
2009-02-01,Europe (hors France),Italie,163
2009-03-01,Europe (hors France),Italie,222
2009-04-01,Europe (hors France),Italie,263
2009-05-01,Europe (hors France),Italie,923
2009-06-01,Europe (hors France),Italie,1784
2009-07-01,Europe (hors France),Italie,2023
2009-08-01,Europe (hors France),Italie,2638
2009-09-01,Europe (hors France),Italie,1960
2009-10-01,Europe (hors France),Italie,1110
2009-11-01,Europe (hors France),Italie,264
2009-12-01,Europe (hors France),Italie,343
2010-01-01,Europe (hors France),Italie,235
2010-02-01,Europe (hors France),Italie,131
2010-03-01,Europe (hors France),Italie,162
2010-04-01,Europe (hors France),Italie,242
2010-05-01,Europe (hors France),Italie,804
2010-06-01,Europe (hors France),Italie,1579
2010-07-01,Europe (hors France),Italie,1872
2010-08-01,Europe (hors France),Italie,2644
2010-09-01,Europe (hors France),Italie,1889
2010-10-01,Europe (hors France),Italie,1134
2010-11-01,Europe (hors France),Italie,244
2010-12-01,Europe (hors France),Italie,272
2011-01-01,Europe (hors France),Italie,209
2011-02-01,Europe (hors France),Italie,128
2011-03-01,Europe (hors France),Italie,137
2011-04-01,Europe (hors France),Italie,197
2011-05-01,Europe (hors France),Italie,634
2011-06-01,Europe (hors France),Italie,1449
2011-07-01,Europe (hors France),Italie,1887
2011-08-01,Europe (hors France),Italie,2505
2011-09-01,Europe (hors France),Italie,1896
2011-10-01,Europe (hors France),Italie,906
2011-11-01,Europe (hors France),Italie,249
2011-12-01,Europe (hors France),Italie,274
2012-01-01,Europe (hors France),Italie,152
2012-02-01,Europe (hors France),Italie,125
2012-03-01,Europe (hors France),Italie,127
2012-04-01,Europe (hors France),Italie,232
2012-05-01,Europe (hors France),Italie,596
2012-06-01,Europe (hors France),Italie,1147
2012-07-01,Europe (hors France),Italie,1660
2012-08-01,Europe (hors France),Italie,2439
2012-09-01,Europe (hors France),Italie,1664
2012-10-01,Europe (hors France),Italie,864
2012-11-01,Europe (hors France),Italie,193
2012-12-01,Europe (hors France),Italie,210
2013-01-01,Europe (hors France),Italie,164
2013-02-01,Europe (hors France),Italie,70
2013-03-01,Europe (hors France),Italie,92
2013-04-01,Europe (hors France),Italie,166
2013-05-01,Europe (hors France),Italie,441
2013-06-01,Europe (hors France),Italie,1056
2013-07-01,Europe (hors France),Italie,1465
2013-08-01,Europe (hors France),Italie,2032
2013-09-01,Europe (hors France),Italie,1481
2013-10-01,Europe (hors France),Italie,766
2013-11-01,Europe (hors France),Italie,191
2013-12-01,Europe (hors France),Italie,179
2014-01-01,Europe (hors France),Italie,190
2014-02-01,Europe (hors France),Italie,93
2014-03-01,Europe (hors France),Italie,117
2014-04-01,Europe (hors France),Italie,175
2014-05-01,Europe (hors France),Italie,458
2014-06-01,Europe (hors France),Italie,997
2014-07-01,Europe (hors France),Italie,1303
2014-08-01,Europe (hors France),Italie,1964
2014-09-01,Europe (hors France),Italie,1298
2014-10-01,Europe (hors France),Italie,747
2014-11-01,Europe (hors France),Italie,255
2014-12-01,Europe (hors France),Italie,290
2015-01-01,Europe (hors France),Italie,148
2015-02-01,Europe (hors France),Italie,100
2015-03-01,Europe (hors France),Italie,96
2015-04-01,Europe (hors France),Italie,197
2015-05-01,Europe (hors France),Italie,413
2015-06-01,Europe (hors France),Italie,910
2015-07-01,Europe (hors France),Italie,1093
2015-08-01,Europe (hors France),Italie,2280
2015-09-01,Europe (hors France),Italie,1495
2015-10-01,Europe (hors France),Italie,846
