Year;Site;Habitat;siteID;Taxonomy;Family;value
2006;2;Pente externe;2_FO;Chromis xanthura;Pomacentridae;265,05
2006;2;Pente externe;2_FO;Cirrhilabrus exquisitus;Labridae;4,85
2006;2;Pente externe;2_FO;Cirrhilabrus scottorum;Labridae;140,89
2006;2;Pente externe;2_FO;Coris aygula;Labridae;384,6
2006;2;Pente externe;2_FO;Coris gaimard;Labridae;82,65
2006;2;Pente externe;2_FO;Ctenochaetus flavicauda;Acanthuridae;6,73
2006;2;Pente externe;2_FO;Ctenochaetus striatus;Acanthuridae;9774,26
2006;2;Pente externe;2_FO;Dascyllus flavicaudus;Pomacentridae;1266,95
2006;2;Pente externe;2_FO;Dascyllus trimaculatus;Pomacentridae;73,08
2006;2;Pente externe;2_FO;Diodon hystrix;Diodontidae;1554,8
2006;2;Pente externe;2_FO;Epibulus insidiator;Labridae;819,2
2006;2;Pente externe;2_FO;Epinephelus fasciatus;Serranidae;166,8
2006;2;Pente externe;2_FO;Exallias brevis;Blenniidae;31,1
2006;2;Pente externe;2_FO;Forcipiger flavissimus;Chaetodontidae;327,18
2006;2;Pente externe;2_FO;Gnathodentex aureolineatus;Lethrinidae;753,7
2006;2;Pente externe;2_FO;Gobiodon quinquestrigatus (cf);Gobiidae;1,23
2006;2;Pente externe;2_FO;Gomphosus varius;Labridae;401,86
2006;2;Pente externe;2_FO;Gymnothorax meleagris;Muraenidae;63
2006;2;Pente externe;2_FO;Halichoeres claudia;Labridae;248,01
2006;2;Pente externe;2_FO;Halichoeres hortulanus;Labridae;41,97
2006;2;Pente externe;2_FO;Halichoeres marginatus;Labridae;123,1
2006;2;Pente externe;2_FO;Hemigymnus fasciatus;Labridae;84,65
2006;2;Pente externe;2_FO;Heniochus chrysostomus;Chaetodontidae;254,1
2006;2;Pente externe;2_FO;Labridae unidentified 2;Perciformes;1,78
2006;2;Pente externe;2_FO;Labroides bicolor;Labridae;33,76
2006;2;Pente externe;2_FO;Labroides dimidiatus;Labridae;31,43
2006;2;Pente externe;2_FO;Labroides rubrolabiatus;Labridae;4,07
2006;2;Pente externe;2_FO;Macropharyngodon meleagris;Labridae;0,35
2006;2;Pente externe;2_FO;Melichthys niger;Balistidae;588
2006;2;Pente externe;2_FO;Melichthys vidua;Balistidae;732
2006;2;Pente externe;2_FO;Mulloidichthys flavolineatus;Mullidae;71,1
2006;2;Pente externe;2_FO;Naso annulatus;Acanthuridae;79,6
2006;2;Pente externe;2_FO;Naso lituratus;Acanthuridae;2383,27
2006;2;Pente externe;2_FO;Nemateleotris magnifica;Microdesmidae;1,11
2006;2;Pente externe;2_FO;Neocirrhites armatus;Cirrhitidae;137,94
2006;2;Pente externe;2_FO;Neoniphon argenteus;Holocentridae;26,1
2006;2;Pente externe;2_FO;Odonus niger;Balistidae;422,46
2006;2;Pente externe;2_FO;Oxycheilinus unifasciatus;Labridae;208,4
2006;2;Pente externe;2_FO;Paracirrhites arcatus;Cirrhitidae;205,91
2006;2;Pente externe;2_FO;Parupeneus insularis;Mullidae;18,8
2006;2;Pente externe;2_FO;Parupeneus multifasciatus;Mullidae;338,8
2006;2;Pente externe;2_FO;Plagiotremus tapeinosoma;Blenniidae;0,3
2006;2;Pente externe;2_FO;Plectroglyphidodon johnstonianus;Pomacentridae;421,87
2006;2;Pente externe;2_FO;Plectroglyphidodon lacrymatus;Pomacentridae;199,8
2006;2;Pente externe;2_FO;Pomacanthus imperator;Pomacanthidae;106,9
2006;2;Pente externe;2_FO;Pseudanthias olivaceus;Serranidae;26,3
2006;2;Pente externe;2_FO;Pseudanthias pascalus;Serranidae;175,09
2006;2;Pente externe;2_FO;Pseudocheilinus hexataenia;Labridae;63,01
2006;2;Pente externe;2_FO;Pseudocheilinus octotaenia;Labridae;17,25
2006;2;Pente externe;2_FO;Pseudocheilinus tetrataenia;Labridae;14,94
2006;2;Pente externe;2_FO;Pygoplites diacanthus;Pomacanthidae;150,7
2006;2;Pente externe;2_FO;Sargocentron caudimaculatum;Holocentridae;7,72
2006;2;Pente externe;2_FO;Sargocentron diadema;Holocentridae;22,2
2006;2;Pente externe;2_FO;Sargocentron microstoma;Holocentridae;34,9
2006;2;Pente externe;2_FO;Sargocentron spiniferum;Holocentridae;4,47
2006;2;Pente externe;2_FO;Scarus oviceps;Scaridae;311,3
2006;2;Pente externe;2_FO;Scarus psittacus;Scaridae;398,3
2006;2;Pente externe;2_FO;Stethojulis bandanensis;Labridae;45,88
2006;2;Pente externe;2_FO;Sufflamen bursa;Balistidae;704,55
2006;2;Pente externe;2_FO;Thalassoma hardwicke;Labridae;12,38
2006;2;Pente externe;2_FO;Thalassoma lutescens;Labridae;156,02
2006;2;Pente externe;2_FO;Thalassoma quinquevittatum;Labridae;113,1
2006;2;Pente externe;2_FO;Zanclus cornutus;Zanclidae;2259,9
2006;2;Pente externe;2_FO;Zebrasoma flavescens;Acanthuridae;1,98
2006;2;Pente externe;2_FO;Zebrasoma scopas;Acanthuridae;2660,35
2006;2;Pente externe;2_FO;Zebrasoma velifer;Acanthuridae;1,82
2006;2;Frangeant;2_FR;Abudefduf sexfasciatus;Pomacentridae;18,8
2006;2;Frangeant;2_FR;Acanthurus blochii;Acanthuridae;87,6
2006;2;Frangeant;2_FR;Acanthurus nigrofuscus;Acanthuridae;4418,07
2006;2;Frangeant;2_FR;Acanthurus olivaceus;Acanthuridae;129
2006;2;Frangeant;2_FR;Acanthurus pyroferus;Acanthuridae;696,85
2006;2;Frangeant;2_FR;Aulostomus chinensis;Aulostomidae;558,6
2006;2;Frangeant;2_FR;Balistapus undulatus;Balistidae;1602,3
2006;2;Frangeant;2_FR;Bodianus axillaris;Labridae;209,66
2006;2;Frangeant;2_FR;Canthigaster solandri;Tetraodontidae;190,34
2006;2;Frangeant;2_FR;Centropyge bispinosa;Pomacanthidae;398,79
2006;2;Frangeant;2_FR;Centropyge flavissima;Pomacanthidae;824,07
2006;2;Frangeant;2_FR;Cephalopholis argus;Serranidae;14,1
2006;2;Frangeant;2_FR;Chaetodon citrinellus;Chaetodontidae;127,6
2006;2;Frangeant;2_FR;Chaetodon lunula;Chaetodontidae;91,8
2006;2;Frangeant;2_FR;Chaetodon lunulatus;Chaetodontidae;729,08
2006;2;Frangeant;2_FR;Chaetodon mertensii;Chaetodontidae;1,93
2006;2;Frangeant;2_FR;Chaetodon ornatissimus;Chaetodontidae;205,92
2006;2;Frangeant;2_FR;Chaetodon pelewensis;Chaetodontidae;75,13
2006;2;Frangeant;2_FR;Chaetodon reticulatus;Chaetodontidae;40,05
2006;2;Frangeant;2_FR;Chaetodon ulietensis;Chaetodontidae;4,17
2006;2;Frangeant;2_FR;Chaetodon vagabundus;Chaetodontidae;87,2
2006;2;Frangeant;2_FR;Cheilinus trilobatus;Labridae;427,4
2006;2;Frangeant;2_FR;Cheilodipterus quinquelineatus;Apogonidae;16,44
2006;2;Frangeant;2_FR;Chlorurus spilurus;Scaridae;1770,19
2006;2;Frangeant;2_FR;Chromis iomelas;Pomacentridae;46,98
2006;2;Frangeant;2_FR;Chromis margaritifer;Pomacentridae;84,16
2006;2;Frangeant;2_FR;Chromis viridis;Pomacentridae;630,21
2006;2;Frangeant;2_FR;Ctenochaetus binotatus;Acanthuridae;3,45
2006;2;Frangeant;2_FR;Ctenochaetus flavicauda;Acanthuridae;365,9
2006;2;Frangeant;2_FR;Ctenochaetus striatus;Acanthuridae;4092,33
2006;2;Frangeant;2_FR;Ctenogobiops feroculus;Gobiidae;1,47
2006;2;Frangeant;2_FR;Dascyllus flavicaudus;Pomacentridae;602,57
2006;2;Frangeant;2_FR;Dascyllus trimaculatus;Pomacentridae;330,64
2006;2;Frangeant;2_FR;Diodon hystrix;Diodontidae;1765
2006;2;Frangeant;2_FR;Epibulus insidiator;Labridae;5,63
2006;2;Frangeant;2_FR;Epinephelus merra;Serranidae;434,77
2006;2;Frangeant;2_FR;Fistularia commersonii;Fistulariidae;71,2
2006;2;Frangeant;2_FR;Forcipiger flavissimus;Chaetodontidae;166,61
2006;2;Frangeant;2_FR;Forcipiger longirostris;Chaetodontidae;49,7
2006;2;Frangeant;2_FR;Fusigobius neophytus;Gobiidae;1
2006;2;Frangeant;2_FR;Gnathodentex aureolineatus;Lethrinidae;5875,78
2006;2;Frangeant;2_FR;Gnatholepis anjerensis;Gobiidae;0,39
2006;2;Frangeant;2_FR;Gobiidae unidentified 1;Perciformes;1
2006;2;Frangeant;2_FR;Gomphosus varius;Labridae;70
2006;2;Frangeant;2_FR;Halichoeres trimaculatus;Labridae;4,92
2006;2;Frangeant;2_FR;Heniochus chrysostomus;Chaetodontidae;41,79
2006;2;Frangeant;2_FR;Labridae unidentified 2;Perciformes;16,1
2006;2;Frangeant;2_FR;Labroides bicolor;Labridae;49,95
2006;2;Frangeant;2_FR;Labroides dimidiatus;Labridae;50,11
2006;2;Frangeant;2_FR;Lutjanus fulvus;Lutjanidae;1289
2006;2;Frangeant;2_FR;Lutjanus kasmira;Lutjanidae;24,2
2006;2;Frangeant;2_FR;Melichthys vidua;Balistidae;110,11
2006;2;Frangeant;2_FR;Monotaxis grandoculis;Lethrinidae;646,43
2006;2;Frangeant;2_FR;Mulloidichthys flavolineatus;Mullidae;1479
2006;2;Frangeant;2_FR;Mulloidichthys vanicolensis;Mullidae;1906
2006;2;Frangeant;2_FR;Myripristis berndti;Holocentridae;53
2006;2;Frangeant;2_FR;Myripristis kuntee;Holocentridae;8,31
2006;2;Frangeant;2_FR;Naso lituratus;Acanthuridae;146,03
2006;2;Frangeant;2_FR;Nectamia fusca;Apogonidae;9,64
2006;2;Frangeant;2_FR;Neoniphon argenteus;Holocentridae;90,9
2006;2;Frangeant;2_FR;Neoniphon sammara;Holocentridae;203,2
2006;2;Frangeant;2_FR;Ostracion meleagris;Ostraciidae;91,65
2006;2;Frangeant;2_FR;Oxycheilinus unifasciatus;Labridae;0,57
2006;2;Frangeant;2_FR;Parapercis millepunctata;Pinguipedidae;101,83
2006;2;Frangeant;2_FR;Parupeneus insularis;Mullidae;104,57
2006;2;Frangeant;2_FR;Parupeneus multifasciatus;Mullidae;556,42
2006;2;Frangeant;2_FR;Plectroglyphidodon lacrymatus;Pomacentridae;27,69
2006;2;Frangeant;2_FR;Pomacentrus pavo;Pomacentridae;42,8
2006;2;Frangeant;2_FR;Pseudocheilinus hexataenia;Labridae;6,36
2006;2;Frangeant;2_FR;Rhinecanthus aculeatus;Balistidae;48,99
2006;2;Frangeant;2_FR;Sargocentron diadema;Holocentridae;22,2
2006;2;Frangeant;2_FR;Scaridae unidentified 1;Perciformes;238,1
2006;2;Frangeant;2_FR;Scarus altipinnis;Scaridae;6,15
2006;2;Frangeant;2_FR;Scarus oviceps;Scaridae;517,6
2006;2;Frangeant;2_FR;Scarus psittacus;Scaridae;226,09
2006;2;Frangeant;2_FR;Stegastes albifasciatus;Pomacentridae;19,25
2006;2;Frangeant;2_FR;Stegastes nigricans;Pomacentridae;1357,59
2006;2;Frangeant;2_FR;Stegastes punctatus;Pomacentridae;400,48
2006;2;Frangeant;2_FR;Stethojulis bandanensis;Labridae;63,1
2006;2;Frangeant;2_FR;Sufflamen bursa;Balistidae;346,21
2006;2;Frangeant;2_FR;Thalassoma hardwicke;Labridae;1002,86
2006;2;Frangeant;2_FR;Zanclus cornutus;Zanclidae;503
2006;2;Frangeant;2_FR;Zebrasoma scopas;Acanthuridae;2758,46
2006;2;Frangeant;2_FR;Zebrasoma velifer;Acanthuridae;5,28
2006;3;Récif intérieur;3_BA;Abudefduf septemfasciatus;Pomacentridae;30,1
2006;3;Récif intérieur;3_BA;Acanthurus nigrofuscus;Acanthuridae;215,96
2006;3;Récif intérieur;3_BA;Balistapus undulatus;Balistidae;124,21
2006;3;Récif intérieur;3_BA;Canthigaster bennetti;Tetraodontidae;6,66
2006;3;Récif intérieur;3_BA;Canthigaster valentini;Tetraodontidae;11,08
2006;3;Récif intérieur;3_BA;Centropyge bispinosa;Pomacanthidae;43,1
2006;3;Récif intérieur;3_BA;Centropyge flavissima;Pomacanthidae;171,81
2006;3;Récif intérieur;3_BA;Cephalopholis sexmaculata;Serranidae;52,1
2006;3;Récif intérieur;3_BA;Chaetodon citrinellus;Chaetodontidae;128,9
2006;3;Récif intérieur;3_BA;Chaetodon ephippium;Chaetodontidae;34,7
2006;3;Récif intérieur;3_BA;Chaetodon lunulatus;Chaetodontidae;666,2
2006;3;Récif intérieur;3_BA;Chaetodon ornatissimus;Chaetodontidae;133,45
2006;3;Récif intérieur;3_BA;Chaetodon reticulatus;Chaetodontidae;49
2006;3;Récif intérieur;3_BA;Chaetodon trichrous;Chaetodontidae;6,97
2006;3;Récif intérieur;3_BA;Chaetodon ulietensis;Chaetodontidae;252
2006;3;Récif intérieur;3_BA;Chaetodon unimaculatus;Chaetodontidae;774,06
2006;3;Récif intérieur;3_BA;Chaetodon vagabundus;Chaetodontidae;26,1
2006;3;Récif intérieur;3_BA;Cheilinus trilobatus;Labridae;76,7
2006;3;Récif intérieur;3_BA;Chlorurus spilurus;Scaridae;980,45
2006;3;Récif intérieur;3_BA;Coris aygula;Labridae;50
2006;3;Récif intérieur;3_BA;Ctenochaetus striatus;Acanthuridae;1341,6
2006;3;Récif intérieur;3_BA;Ctenogobiops feroculus;Gobiidae;1,8
2006;3;Récif intérieur;3_BA;Dascyllus flavicaudus;Pomacentridae;52,61
2006;3;Récif intérieur;3_BA;Dascyllus trimaculatus;Pomacentridae;137,1
2006;3;Récif intérieur;3_BA;Epinephelus merra;Serranidae;90,7
2006;3;Récif intérieur;3_BA;Fistularia commersonii;Fistulariidae;623,7
2006;3;Récif intérieur;3_BA;Forcipiger flavissimus;Chaetodontidae;38,8
2006;3;Récif intérieur;3_BA;Gnathodentex aureolineatus;Lethrinidae;154,9
2006;3;Récif intérieur;3_BA;Gomphosus varius;Labridae;73,4
2006;3;Récif intérieur;3_BA;Halichoeres hortulanus;Labridae;278,53
2006;3;Récif intérieur;3_BA;Halichoeres trimaculatus;Labridae;114,81
2006;3;Récif intérieur;3_BA;Heniochus chrysostomus;Chaetodontidae;136,1
2006;3;Récif intérieur;3_BA;Melichthys vidua;Balistidae;465,4
2006;3;Récif intérieur;3_BA;Monotaxis grandoculis;Lethrinidae;204,24
2006;3;Récif intérieur;3_BA;Mulloidichthys flavolineatus;Mullidae;118,8
2006;3;Récif intérieur;3_BA;Parupeneus insularis;Mullidae;24,7
2006;3;Récif intérieur;3_BA;Parupeneus multifasciatus;Mullidae;18,3
2006;3;Récif intérieur;3_BA;Parupeneus pleurostigma;Mullidae;47,1
2006;3;Récif intérieur;3_BA;Rhinecanthus aculeatus;Balistidae;226,59
2006;3;Récif intérieur;3_BA;Scarus psittacus;Scaridae;320,6
2006;3;Récif intérieur;3_BA;Scarus schlegeli;Scaridae;28,5
2006;3;Récif intérieur;3_BA;Stegastes nigricans;Pomacentridae;731,76
2006;3;Récif intérieur;3_BA;Stethojulis bandanensis;Labridae;23,2
2006;3;Récif intérieur;3_BA;Synodus binotatus;Synodontidae;37,2
2006;3;Récif intérieur;3_BA;Thalassoma hardwicke;Labridae;797,28
2006;3;Récif intérieur;3_BA;Valenciennea strigata;Gobiidae;19,7
2006;3;Récif intérieur;3_BA;Zanclus cornutus;Zanclidae;47,5
2006;3;Récif intérieur;3_BA;Zebrasoma scopas;Acanthuridae;782,58
2006;3;Pente externe;3_FO;Acanthurus nigricans;Acanthuridae;1040,65
2006;3;Pente externe;3_FO;Acanthurus nigrofuscus;Acanthuridae;376,99
2006;3;Pente externe;3_FO;Acanthurus pyroferus;Acanthuridae;1169,92
2006;3;Pente externe;3_FO;Acanthurus thompsoni;Acanthuridae;1576,8
2006;3;Pente externe;3_FO;Amanses scopas;Monacanthidae;424,87
2006;3;Pente externe;3_FO;Anampses twistii;Labridae;111,4
2006;3;Pente externe;3_FO;Atrosalarias fuscus;Blenniidae;10,03
2006;3;Pente externe;3_FO;Aulostomus chinensis;Aulostomidae;204,4
2006;3;Pente externe;3_FO;Balistapus undulatus;Balistidae;391,33
2006;3;Pente externe;3_FO;Cantherhines dumerilii;Monacanthidae;76,19
2006;3;Pente externe;3_FO;Caracanthus maculatus;Caracanthidae;33,8
2006;3;Pente externe;3_FO;Centropyge bispinosa;Pomacanthidae;437,74
2006;3;Pente externe;3_FO;Centropyge flavissima;Pomacanthidae;879,62
2006;3;Pente externe;3_FO;Centropyge loricula;Pomacanthidae;77,03
2006;3;Pente externe;3_FO;Cephalopholis argus;Serranidae;3010,1
2006;3;Pente externe;3_FO;Cephalopholis urodeta;Serranidae;2281
2006;3;Pente externe;3_FO;Chaetodon auriga;Chaetodontidae;222,3
2006;3;Pente externe;3_FO;Chaetodon ephippium;Chaetodontidae;473
2006;3;Pente externe;3_FO;Chaetodon lunula;Chaetodontidae;98
2006;3;Pente externe;3_FO;Chaetodon ornatissimus;Chaetodontidae;228,26
2006;3;Pente externe;3_FO;Chaetodon pelewensis;Chaetodontidae;525,23
2006;3;Pente externe;3_FO;Chaetodon quadrimaculatus;Chaetodontidae;64,65
2006;3;Pente externe;3_FO;Chaetodon reticulatus;Chaetodontidae;1147,91
2006;3;Pente externe;3_FO;Chaetodon trifascialis;Chaetodontidae;80,1
2006;3;Pente externe;3_FO;Chaetodon ulietensis;Chaetodontidae;30,6
2006;3;Pente externe;3_FO;Cheilinus chlorourus;Labridae;14,14
2006;3;Pente externe;3_FO;Cheilinus oxycephalus;Labridae;104,15
2006;3;Pente externe;3_FO;Cheilinus trilobatus;Labridae;32,4
2006;3;Pente externe;3_FO;Chlorurus microrhinos;Scaridae;45,2
2006;3;Pente externe;3_FO;Chlorurus spilurus;Scaridae;4224,77
2006;3;Pente externe;3_FO;Chromis acares;Pomacentridae;648,09
2006;3;Pente externe;3_FO;Chromis agilis;Pomacentridae;173,49
2006;3;Pente externe;3_FO;Chromis iomelas;Pomacentridae;585,25
2006;3;Pente externe;3_FO;Chromis vanderbilti;Pomacentridae;2,79
2006;3;Pente externe;3_FO;Chromis xanthura;Pomacentridae;465,79
2006;3;Pente externe;3_FO;Cirrhilabrus exquisitus;Labridae;2,81
2006;3;Pente externe;3_FO;Cirrhilabrus scottorum;Labridae;107,97
2006;3;Pente externe;3_FO;Coris aygula;Labridae;0,34
2006;3;Pente externe;3_FO;Ctenochaetus flavicauda;Acanthuridae;2841,6
2006;3;Pente externe;3_FO;Ctenochaetus striatus;Acanthuridae;7118,31
2006;3;Pente externe;3_FO;Dascyllus flavicaudus;Pomacentridae;2369,74
2006;3;Pente externe;3_FO;Dascyllus trimaculatus;Pomacentridae;18,03
2006;3;Pente externe;3_FO;Epibulus insidiator;Labridae;1488,2
2006;3;Pente externe;3_FO;Epinephelus hexagonatus;Serranidae;57,9
2006;3;Pente externe;3_FO;Epinephelus merra;Serranidae;155
2006;3;Pente externe;3_FO;Exallias brevis;Blenniidae;35,7
2006;3;Pente externe;3_FO;Forcipiger flavissimus;Chaetodontidae;246,1
2006;3;Pente externe;3_FO;Fusigobius neophytus;Gobiidae;0,71
2006;3;Pente externe;3_FO;Gnathodentex aureolineatus;Lethrinidae;250,7
2006;3;Pente externe;3_FO;Gomphosus varius;Labridae;531,9
2006;3;Pente externe;3_FO;Gymnothorax javanicus;Muraenidae;97,9
2006;3;Pente externe;3_FO;Halichoeres claudia;Labridae;33,36
2006;3;Pente externe;3_FO;Halichoeres hortulanus;Labridae;290,2
2006;3;Pente externe;3_FO;Hemigymnus fasciatus;Labridae;143,94
2006;3;Pente externe;3_FO;Hemitaurichthys polylepis;Chaetodontidae;75,77
2006;3;Pente externe;3_FO;Heniochus chrysostomus;Chaetodontidae;216,6
2006;3;Pente externe;3_FO;Labroides bicolor;Labridae;52,23
2006;3;Pente externe;3_FO;Labroides dimidiatus;Labridae;4,88
2006;3;Pente externe;3_FO;Labroides rubrolabiatus;Labridae;12,82
2006;3;Pente externe;3_FO;Lutjanus bohar;Lutjanidae;210,4
2006;3;Pente externe;3_FO;Macropharyngodon ornatus;Labridae;103,8
2006;3;Pente externe;3_FO;Melichthys vidua;Balistidae;1320,5
2006;3;Pente externe;3_FO;Naso lituratus;Acanthuridae;1254,65
2006;3;Pente externe;3_FO;Naso unicornis;Acanthuridae;97,7
2006;3;Pente externe;3_FO;Nemateleotris magnifica;Microdesmidae;2,09
2006;3;Pente externe;3_FO;Neocirrhites armatus;Cirrhitidae;117,94
2006;3;Pente externe;3_FO;Novaculichthys taeniourus;Labridae;1034,2
2006;3;Pente externe;3_FO;Ostracion meleagris;Ostraciidae;82,4
2006;3;Pente externe;3_FO;Oxycheilinus unifasciatus;Labridae;1,27
2006;3;Pente externe;3_FO;Paracirrhites arcatus;Cirrhitidae;136,37
2006;3;Pente externe;3_FO;Paracirrhites forsteri;Cirrhitidae;5,37
2006;3;Pente externe;3_FO;Parupeneus insularis;Mullidae;130
2006;3;Pente externe;3_FO;Parupeneus multifasciatus;Mullidae;302,99
2006;3;Pente externe;3_FO;Plectroglyphidodon johnstonianus;Pomacentridae;286,34
2006;3;Pente externe;3_FO;Plectroglyphidodon lacrymatus;Pomacentridae;359,55
2006;3;Pente externe;3_FO;Pomacanthus imperator;Pomacanthidae;116,5
2006;3;Pente externe;3_FO;Pseudanthias pascalus;Serranidae;5095,09
2006;3;Pente externe;3_FO;Pseudocheilinus evanidus;Labridae;21,8
2006;3;Pente externe;3_FO;Pseudocheilinus hexataenia;Labridae;7,41
2006;3;Pente externe;3_FO;Pseudocheilinus octotaenia;Labridae;7,93
2006;3;Pente externe;3_FO;Pseudocheilinus tetrataenia;Labridae;11,04
2006;3;Pente externe;3_FO;Pseudodax moluccanus;Labridae;47
2006;3;Pente externe;3_FO;Pseudojuloides atavai;Labridae;79,95
2006;3;Pente externe;3_FO;Ptereleotris evides;Microdesmidae;3,53
2006;3;Pente externe;3_FO;Pygoplites diacanthus;Pomacanthidae;91,8
2006;3;Pente externe;3_FO;Sargocentron caudimaculatum;Holocentridae;131,2
2006;3;Pente externe;3_FO;Sargocentron microstoma;Holocentridae;207,1
2006;3;Pente externe;3_FO;Sargocentron spiniferum;Holocentridae;267,5
2006;3;Pente externe;3_FO;Sargocentron tiere;Holocentridae;169,9
2006;3;Pente externe;3_FO;Scarus altipinnis;Scaridae;107,4
2006;3;Pente externe;3_FO;Scarus forsteni;Scaridae;683,8
2006;3;Pente externe;3_FO;Scarus oviceps;Scaridae;2675,6
2006;3;Pente externe;3_FO;Scarus psittacus;Scaridae;310,5
2006;3;Pente externe;3_FO;Scarus tricolor;Scaridae;53,9
2006;3;Pente externe;3_FO;Siganus argenteus;Siganidae;121,3
2006;3;Pente externe;3_FO;Stethojulis bandanensis;Labridae;55,8
2006;3;Pente externe;3_FO;Sufflamen bursa;Balistidae;350,64
2006;3;Pente externe;3_FO;Thalassoma lutescens;Labridae;451,16
2006;3;Pente externe;3_FO;Zanclus cornutus;Zanclidae;626,3
2006;3;Pente externe;3_FO;Zebrasoma flavescens;Acanthuridae;9,82
2006;3;Pente externe;3_FO;Zebrasoma scopas;Acanthuridae;3337,57
2006;3;Pente externe;3_FO;Zebrasoma velifer;Acanthuridae;66,2
2006;3;Frangeant;3_FR;Abudefduf sexfasciatus;Pomacentridae;100,6
2006;3;Frangeant;3_FR;Acanthurus nigricauda;Acanthuridae;77,57
2006;3;Frangeant;3_FR;Acanthurus nigrofuscus;Acanthuridae;467,79
2006;3;Frangeant;3_FR;Acanthurus pyroferus;Acanthuridae;68,9
2006;3;Frangeant;3_FR;Acanthurus thompsoni;Acanthuridae;1045,1
2006;3;Frangeant;3_FR;Aphareus furca;Lutjanidae;107
2006;3;Frangeant;3_FR;Arothron hispidus;Tetraodontidae;451,7
2006;3;Frangeant;3_FR;Aulostomus chinensis;Aulostomidae;155,5
2006;3;Frangeant;3_FR;Balistapus undulatus;Balistidae;807,45
2006;3;Frangeant;3_FR;Balistidae unidentified 1;Tetraodontiformes;-1
2006;3;Frangeant;3_FR;Balistoides viridescens;Balistidae;70,2
2006;3;Frangeant;3_FR;Cantherhines dumerilii;Monacanthidae;3352,2
2006;3;Frangeant;3_FR;Canthigaster solandri;Tetraodontidae;20,81
2006;3;Frangeant;3_FR;Centropyge bispinosa;Pomacanthidae;114,65
2006;3;Frangeant;3_FR;Centropyge flavissima;Pomacanthidae;194,78
2006;3;Frangeant;3_FR;Chaetodon auriga;Chaetodontidae;983,8
2006;3;Frangeant;3_FR;Chaetodon citrinellus;Chaetodontidae;201,37
2006;3;Frangeant;3_FR;Chaetodon ephippium;Chaetodontidae;69,3
2006;3;Frangeant;3_FR;Chaetodon lunula;Chaetodontidae;344,94
2006;3;Frangeant;3_FR;Chaetodon lunulatus;Chaetodontidae;260,1
2006;3;Frangeant;3_FR;Chaetodon ornatissimus;Chaetodontidae;232,2
2006;3;Frangeant;3_FR;Chaetodon pelewensis;Chaetodontidae;79,53
2006;3;Frangeant;3_FR;Chaetodon reticulatus;Chaetodontidae;143,45
2006;3;Frangeant;3_FR;Chaetodon trichrous;Chaetodontidae;150,83
2006;3;Frangeant;3_FR;Chaetodon trifascialis;Chaetodontidae;31,9
2006;3;Frangeant;3_FR;Chaetodon ulietensis;Chaetodontidae;277,23
2006;3;Frangeant;3_FR;Chaetodon unimaculatus;Chaetodontidae;391,09
2006;3;Frangeant;3_FR;Chaetodon vagabundus;Chaetodontidae;229,22
2006;3;Frangeant;3_FR;Cheilinus chlorourus;Labridae;101,84
2006;3;Frangeant;3_FR;Cheilinus oxycephalus;Labridae;5,95
2006;3;Frangeant;3_FR;Cheilinus trilobatus;Labridae;106,2
2006;3;Frangeant;3_FR;Cheilinus undulatus;Labridae;55,1
2006;3;Frangeant;3_FR;Chlorurus spilurus;Scaridae;1737,19
2006;3;Frangeant;3_FR;Chromis iomelas;Pomacentridae;1,55
2006;3;Frangeant;3_FR;Chromis margaritifer;Pomacentridae;159,35
